Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,CUYEGKENG,MLA-PASAY BDRY-R. LAYUG,RR,33000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,CUYEGKENG,MLA-PASAY BDRY-R. LAYUG,CR,42000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,ROXAS BOULEVARD,MLA & PASAY BDRY - BRGY. 1&2 BDRY,RR,325000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,ROXAS BOULEVARD,MLA & PASAY BDRY - BRGY. 1&2 BDRY,CR,450000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,ROXAS BOULEVARD,MLA & PASAY BDRY - BRGY. 1&2 BDRY,X,450000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,MAYTUBIG,MLA-PASAY BDRY-R.SERVICE RD,RR,33000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,MAYTUBIG,MLA-PASAY BDRY-R.SERVICE RD,CR,42000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,THE RADIANCE MANILA BAY,ROXAS BOULEVARD,RC,208000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,THE RADIANCE MANILA BAY,ROXAS BOULEVARD,PS,146000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,THE RADIANCE MANILA BAY,ROXAS BOULEVARD,CC,243000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,THE RADIANCE MANILA BAY,ROXAS BOULEVARD,PS,170000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,GARDENS BY THE BAY RESIDENCES,ROXAS BOULEVARD,RC,203000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,GARDENS BY THE BAY RESIDENCES,ROXAS BOULEVARD,PS,142000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,GARDENS BY THE BAY RESIDENCES,ROXAS BOULEVARD,CC,240000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,1      ZONE 1,GARDENS BY THE BAY RESIDENCES,ROXAS BOULEVARD,PS,168000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,R. LAYUG (CONCEPCION),ROXAS BLVD- F.B. HARRISON,RR,43000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,R. LAYUG (CONCEPCION),ROXAS BLVD- F.B. HARRISON,CR,54000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,F.B. HARRISON,MLA-PASAY BDRY-R. LAYUG,RR,165000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,F.B. HARRISON,MLA-PASAY BDRY-R. LAYUG,CR,250000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,F.B. HARRISON,MLA-PASAY BDRY-R. LAYUG,X,250000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,LIM AN,BGY 1&2 BDRY - R. LAYUG (CONCEPCION ST),RR,33000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,LIM AN,BGY 1&2 BDRY - R. LAYUG (CONCEPCION ST),CR,42000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,TANKIAN,BGY 1 BDRY - R. LAYUG (CONCEPCION ST),RR,33000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,TANKIAN,BGY 1 BDRY - R. LAYUG (CONCEPCION ST),CR,42000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,B.L. TAN (GOQUIOLAY)  ( COQIOLAY),BGY 1 BDRY - R. LAYUG (CONCEPCION ST),RR,33000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,B.L. TAN (GOQUIOLAY)  ( COQIOLAY),BGY 1 BDRY - R. LAYUG (CONCEPCION ST),CR,42000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,CUYEGKENG,MLA-PASAY BDRY-R. LAYUG,RR,33000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,CUYEGKENG,MLA-PASAY BDRY-R. LAYUG,CR,42000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,ROXAS BOULEVARD,BGY 1 BDRY - R. LAYUG (CONCEPCION ST),RR,325000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,ROXAS BOULEVARD,BGY 1 BDRY - R. LAYUG (CONCEPCION ST),CR,450000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,2      ZONE 1,ROXAS BOULEVARD,BGY 1 BDRY - R. LAYUG (CONCEPCION ST),X,450000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,AMANG RODRIGUEZ (SALUD)( E. RODRIGUEZ),ROXAS BLVD- HARRISON,RR,44000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,AMANG RODRIGUEZ (SALUD)( E. RODRIGUEZ),ROXAS BLVD- HARRISON,CR,54000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,AMANG RODRIGUEZ (SALUD)( E. RODRIGUEZ),ROXAS BLVD- HARRISON,X,54000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,R. LAYUG (CONCEPCION),ROXAS BLVD- HARRISON,RR,34000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,R. LAYUG (CONCEPCION),ROXAS BLVD- HARRISON,CR,44000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,R. LAYUG (CONCEPCION),ROXAS BLVD- HARRISON,X,44000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,GOQUIOLAY,R. LAYUG- AMANG RODRIGUEZ,RR,33000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,GOQUIOLAY,R. LAYUG- AMANG RODRIGUEZ,CR,42000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,F.B. HARRISON,CONCEPCION- SALUD,RR,165000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,F.B. HARRISON,CONCEPCION- SALUD,CR,250000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,F.B. HARRISON,CONCEPCION- SALUD,X,250000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,LIM AN,R. LAYUG-AMANG RODRIGUEZ,RR,34000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,LIM AN,R. LAYUG-AMANG RODRIGUEZ,CR,44000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,ROXAS BOULEVARD,CONCEPCION- SALUD,RR,325000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,ROXAS BOULEVARD,CONCEPCION- SALUD,CR,450000.0
NATIONAL  CAPITAL  REGION,PASAY CITY,3     ZONE 1,ROXAS BOULEVARD,CONCEPCION- SALUD,X,450000.0
