Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
Bulacan,Balagtas,Borol 1st,MCARTHUR HIGHWAY,,RR,4300.0
Bulacan,Balagtas,Borol 1st,MCARTHUR HIGHWAY,,CR,5100.0
Bulacan,Balagtas,Borol 1st,MCARTHUR HIGHWAY,,I,4600.0
Bulacan,Balagtas,Borol 1st,SAN LORENZO ST.,,RR,2600.0
Bulacan,Balagtas,Borol 1st,SAN LORENZO ST.,,CR,3700.0
Bulacan,Balagtas,Borol 1st,TIWALA ST.,,RR,2600.0
Bulacan,Balagtas,Borol 1st,TIWALA ST.,,CR,3700.0
Bulacan,Balagtas,Borol 1st,MENDOZA ST.,,RR,2600.0
Bulacan,Balagtas,Borol 1st,MENDOZA ST.,,CR,4500.0
Bulacan,Balagtas,Borol 1st,MENDOZA ST.,INTERIOR LOTS,RR,2300.0
Bulacan,Balagtas,Borol 1st,MENDOZA ST.,INTERIOR LOTS,CR,4500.0
Bulacan,Balagtas,Borol 1st,MENDOZA ST.,INTERIOR LOTS,A1,1000.0
Bulacan,Balagtas,Borol 1st,ALONG DIVERSION ROAD (FOR DELETION),,A1,*
Bulacan,Balagtas,Borol 1st,PROVINCIAL ROAD - PLARIDEL - PANDI,,RR,2400.0
Bulacan,Balagtas,Borol 1st,PROVINCIAL ROAD - PLARIDEL - PANDI,,CR,4100.0
Bulacan,Balagtas,Borol 1st,PROVINCIAL ROAD - PLARIDEL - PANDI,,I,3900.0
Bulacan,Balagtas,Borol 1st,PROVINCIAL ROAD - PLARIDEL - PANDI,,A1,*
Bulacan,Balagtas,Borol 1st,ST. LAWRENCE ST.,,RR,2200.0
Bulacan,Balagtas,Borol 1st,ST. LAWRENCE ST.,,CR,4100.0
Bulacan,Balagtas,Borol 1st,DIVINE GRACE SUBD.,,RR,3500.0
Bulacan,Balagtas,Borol 1st,DIVINE GRACE SUBD.,,CR,4000.0
Bulacan,Balagtas,Borol 1st,MARIANO SUBD.,,RR,3500.0
Bulacan,Balagtas,Borol 1st,MARIANO SUBD.,,CR,4000.0
Bulacan,Balagtas,Borol 1st,MILAFLOR SUBD.,,RR,3500.0
Bulacan,Balagtas,Borol 1st,MILAFLOR SUBD.,,CR,4000.0
Bulacan,Balagtas,Borol 1st,P. STA. CRUZ SUBD.,,RR,3500.0
Bulacan,Balagtas,Borol 1st,P. STA. CRUZ SUBD.,,CR,4000.0
Bulacan,Balagtas,Borol 1st,ROCKA EXECUTIVE VILLAGE,,RR,4000.0
Bulacan,Balagtas,Borol 1st,ROCKA EXECUTIVE VILLAGE,,CR,4600.0
Bulacan,Balagtas,Borol 1st,CITI HOMES,,RR,3500.0
Bulacan,Balagtas,Borol 1st,CITI HOMES,,CR,4000.0
Bulacan,Balagtas,Borol 1st,ALL OTHER SUBDIVISION,,RR,3500.0
Bulacan,Balagtas,Borol 1st,ALL OTHER STREETS,,RR,2200.0
Bulacan,Balagtas,Borol 1st,ALL OTHER STREETS,None,CR,3000.0
Bulacan,Balagtas,Borol 1st,ALL OTHER STREETS,None,I,3500.0
Bulacan,Balagtas,Borol 1st,ALL OTHER STREETS,None,A1,900.0
Bulacan,Balagtas,Borol 1st,ALL OTHER STREETS,INTERIOR LOTS,RR,1900.0
Bulacan,Balagtas,Borol 1st,ALL OTHER STREETS,INTERIOR LOTS,CR,3600.0
Bulacan,Balagtas,Borol 1st,ALL OTHER STREETS,INTERIOR LOTS,I,3400.0
Bulacan,Balagtas,Borol 1st,ALL OTHER STREETS,INTERIOR LOTS,A1,800.0
Bulacan,Balagtas,Borol 2nd,ALONG DIVERSION ROAD,,RR,1900.0
Bulacan,Balagtas,Borol 2nd,ALONG DIVERSION ROAD,,CR,3800.0
Bulacan,Balagtas,Borol 2nd,ALONG DIVERSION ROAD,,I,3600.0
Bulacan,Balagtas,Borol 2nd,ALONG DIVERSION ROAD,,A1,900.0
Bulacan,Balagtas,Borol 2nd,PROV'L. RD - PANDI,,RR,1700.0
Bulacan,Balagtas,Borol 2nd,PROV'L. RD - PANDI,,CR,3800.0
Bulacan,Balagtas,Borol 2nd,PROV'L. RD - PANDI,,I,3600.0
Bulacan,Balagtas,Borol 2nd,PROV'L. RD - PANDI,,A1,900.0
Bulacan,Balagtas,Borol 2nd,PROV'L. RD - PANDI,INTERIOR LOTS,RR,1600.0
Bulacan,Balagtas,Borol 2nd,PROV'L. RD - PANDI,INTERIOR LOTS,CR,3600.0
Bulacan,Balagtas,Borol 2nd,PROV'L. RD - PANDI,INTERIOR LOTS,I,3500.0
Bulacan,Balagtas,Borol 2nd,PROV'L. RD - PANDI,INTERIOR LOTS,A1,800.0
Bulacan,Balagtas,Borol 2nd,PROV'L. RD - PANDI,INTERIOR LOTS,A23,*
Bulacan,Balagtas,Borol 2nd,INDUSTRIAL -BY PASS,,RR,3400.0
Bulacan,Balagtas,Borol 2nd,INDUSTRIAL -BY PASS,,CR,4000.0
Bulacan,Balagtas,Borol 2nd,INDUSTRIAL -BY PASS,,I,3800.0
Bulacan,Balagtas,Borol 2nd,INDUSTRIAL -BY PASS,,A1,*
Bulacan,Balagtas,Borol 2nd,ST. FRANCIS SUBD.,,RR,3000.0
Bulacan,Balagtas,Borol 2nd,ST. FRANCIS SUBD.,,CR,3500.0
Bulacan,Balagtas,Borol 2nd,ST. JOSEPH SUBD.,,RR,3000.0
Bulacan,Balagtas,Borol 2nd,ST. JOSEPH SUBD.,,CR,3500.0
Bulacan,Balagtas,Borol 2nd,VILLA JULIANA SUBD.,,RR,3000.0
Bulacan,Balagtas,Borol 2nd,VILLA JULIANA SUBD.,,CR,3500.0
Bulacan,Balagtas,Borol 2nd,MILAGROSA HOMES,,RR,3000.0
Bulacan,Balagtas,Borol 2nd,MILAGROSA HOMES,,CR,3500.0
Bulacan,Balagtas,Borol 2nd,STA. ELENA SUBD.,,RR,3000.0
Bulacan,Balagtas,Borol 2nd,STA. ELENA SUBD.,,CR,3500.0
Bulacan,Balagtas,Borol 2nd,RASHEEN SUBD.,,RR,3000.0
Bulacan,Balagtas,Borol 2nd,RASHEEN SUBD.,,CR,3500.0
Bulacan,Balagtas,Borol 2nd,ALL OTHER STREETS,,RR,1400.0
Bulacan,Balagtas,Borol 2nd,ALL OTHER STREETS,None,CR,3200.0
Bulacan,Balagtas,Borol 2nd,ALL OTHER STREETS,None,I,3100.0
Bulacan,Balagtas,Borol 2nd,ALL OTHER STREETS,None,A1,600.0
Bulacan,Balagtas,Borol 2nd,ALL OTHER STREETS,INTERIOR LOTS,RR,*
Bulacan,Balagtas,Borol 2nd,ALL OTHER STREETS,INTERIOR LOTS,CR,*
Bulacan,Balagtas,Borol 2nd,ALL OTHER STREETS,INTERIOR LOTS,I,*
Bulacan,Balagtas,Borol 2nd,ALL OTHER STREETS,INTERIOR LOTS,A1,*
Bulacan,Balagtas,Dalig,BARANGAY ROAD,,RR,1800.0
Bulacan,Balagtas,Dalig,*MUNICIPAL RD-PANDI,,CR,2100.0
