Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MINDORO WEST COASTAL ROAD*,ALONG MINDORO WEST COASTAL ROAD**,CR,4600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MINDORO WEST COASTAL ROAD*,ALONG MINDORO WEST COASTAL ROAD**,RR,2100.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MINDORO WEST COASTAL ROAD*,INTERIOR***,CR,4300.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MINDORO WEST COASTAL ROAD*,INTERIOR***,RR,2000.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MUNICIPAL ROAD****,ALONG MUNICIPAL ROAD,CR,4000.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MUNICIPAL ROAD****,ALONG MUNICIPAL ROAD,RR,1900.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MUNICIPAL ROAD****,ALONG MUNICIPAL ROAD,X,2100.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MUNICIPAL ROAD****,ALONG MUNICIPAL ROAD,GP,800.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MUNICIPAL ROAD****,INTERIOR,CR,3800.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MUNICIPAL ROAD****,INTERIOR,RR,1800.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MUNICIPAL ROAD****,INTERIOR,X,2000.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MUNICIPAL ROAD****,INTERIOR,GP,600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,BALANZA ST,J. ZOLETA ST TO VASQUEZ ST,CR,3600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,BALANZA ST,J. ZOLETA ST TO VASQUEZ ST,RR,1700.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,CORTUNA ST,VENTURANZA ST TO,CR,3600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,CORTUNA ST,SAN JOSE ST,RR,1700.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,JOSE  ZOLETA ST,VENTURANZA ST TO SAN JOSE ST,CR,3600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,JOSE  ZOLETA ST,VENTURANZA ST TO SAN JOSE ST,RR,1700.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MAJOR PHILIP ST,NATIONAL RD  TO VENTURANZA ST,CR,3600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,MAJOR PHILIP ST,NATIONAL RD  TO VENTURANZA ST,RR,1700.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,SAN ISIDRO ST,J. ZOLETA  ST TO NATIONAL RD,CR,3600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,SAN ISIDRO ST,J. ZOLETA  ST TO NATIONAL RD,RR,1700.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,SAN JOSE ST,J. ZOLETA ST  TO NATIONAL RD,CR,3600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,SAN JOSE ST,J. ZOLETA ST  TO NATIONAL RD,RR,1700.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,SAN RAFAEL ST,J. ZOLETA  ST TO NATIONAL RD,CR,3600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,SAN RAFAEL ST,J. ZOLETA  ST TO NATIONAL RD,RR,1700.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,VASQUEZ ST,VENTURANZA ST TO SAN JOSE ST,CR,3600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,VASQUEZ ST,VENTURANZA ST TO SAN JOSE ST,RR,1700.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,VENTURANZA ST,BOTH SIDES  FROM J. ZOLETA  ST TO  MAJOR,CR,3600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,VENTURANZA ST,PHILIP  ST,RR,1700.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,ZOLETA AVENUE,NATIONAL RD TO SAN JOSE ST,CR,3600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,ZOLETA AVENUE,NATIONAL RD TO SAN JOSE ST,RR,1700.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,A. ZOLETA ST,J. ZOLETA ST  TO VASQUEZ ST,CR,3600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,A. ZOLETA ST,J. ZOLETA ST  TO VASQUEZ ST,RR,1700.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,BARANGAY ROAD,NATIONAL RD  TO NORTHWEST END,CR,3600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,BARANGAY ROAD,NATIONAL RD  TO NORTHWEST END,RR,1700.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,BARANGAY ROAD,INTERIOR***,CR,3500.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,BARANGAY ROAD,INTERIOR***,RR,1600.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,ALL OTHER STREETS,ALONG ALL OTHER STREETS,CR,3400.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,ALL OTHER STREETS,ALONG ALL OTHER STREETS,RR,1500.0
OCCIDENTAL MINDORO,ABRA DE ILOG,POBLACION,ALL OTHER STREETS,INTERIOR***,RR,1300.0
OCCIDENTAL MINDORO,ABRA DE ILOG,ARMADO,MINDORO WEST COASTAL ROAD*,ALONG MINDORO WEST COASTAL ROAD**,CR,2100.0
OCCIDENTAL MINDORO,ABRA DE ILOG,ARMADO,MINDORO WEST COASTAL ROAD*,ALONG MINDORO WEST COASTAL ROAD**,RR,1050.0
OCCIDENTAL MINDORO,ABRA DE ILOG,ARMADO,MINDORO WEST COASTAL ROAD*,ALONG MINDORO WEST COASTAL ROAD**,A1,70.0
