Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,,CR,1050.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,1st-class lots,RR,450.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,2nd-class lots,RR,400.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,3rd-class lots,RR,360.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,RR,300.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,I,800.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,X,600.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,GP,200.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A1,60.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A2,20.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A3,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A4,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A5,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A12,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A14,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A15,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A16,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A17,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A18,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A19,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A23,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A25,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A26,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A35,16.0
ZAMBOANGA DEL SUR,PAGADIAN,ALEGRIA,ALL STREETS,4th-class lots,A48,16.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,RIZAL AVENUE,GATAS BRIDGE- DPWH,CR,19750.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,RIZAL AVENUE,GATAS BRIDGE- DPWH,RR,4200.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,RIZAL AVENUE,DPWH- BALANGASAN BRIDGE,CR,14000.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,RIZAL AVENUE,DPWH- BALANGASAN BRIDGE,RR,3000.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,RIZAL AVENUE,BALANGASAN BRIDGE BOUNDARY,CR,7000.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,RIZAL AVENUE,BALANGASAN BRIDGE BOUNDARY,RR,2500.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,RIZAL AVENUE,CONSOLACION ST.-BALANGASAN BR,CR,10000.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,RIZAL AVENUE,CONSOLACION ST.-BALANGASAN BR,RR,3300.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,RIZAL AVENUE,GATAS BRIDGE-CONSOLACION ST,CR,14000.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,RIZAL AVENUE,GATAS BRIDGE-CONSOLACION ST,RR,3000.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,BANK SITE,AT THE BACK OF BANK SITE,RR,3840.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,BANK SITE,ALL STREETS AT THE BACK OF,RR,1200.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,CONSOLACION ST,RIZAL AVENUE-V.SAGUN ST,CR,7000.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,CONSOLACION ST,RIZAL AVENUE-V.SAGUN ST,RR,2500.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,CONSOLACION ST,V-SAGUN- P. L URRO ST,CR,5000.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,CONSOLACION ST,V-SAGUN- P. L URRO ST,RR,3000.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,ZULUETA ST/SALERA ST,V-SAGUN- P. L URRO ST,CR,12200.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,ZULUETA ST/SALERA ST,V-SAGUN- P. L URRO ST,RR,5000.0
ZAMBOANGA DEL SUR,PAGADIAN,BALANGASAN,ENERIO ST*,RIZAL AVENUE- V. SAGUN ST,CR,14400.0
