Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
PANGASINAN,LINGAYEN,POBLACION,ALVEAR STREET,ALONG PROVINCIAL ROAD*,CR,8000.0
PANGASINAN,LINGAYEN,POBLACION,ALVEAR STREET,ALONG PROVINCIAL ROAD*,RR,7330.0
PANGASINAN,LINGAYEN,POBLACION,ALVEAR STREET,INTERIOR,RR,5840.0
PANGASINAN,LINGAYEN,POBLACION,ARTACHO STREET,ALONG PROVINCIAL ROAD*,CR,11350.0
PANGASINAN,LINGAYEN,POBLACION,ARTACHO STREET,ALONG PROVINCIAL ROAD*,RR,6810.0
PANGASINAN,LINGAYEN,POBLACION,ARTACHO STREET,INTERIOR,RR,5420.0
PANGASINAN,LINGAYEN,POBLACION,AVENIDA RIZAL EAST,ALONG PROVINCIAL ROAD*,CR,18000.0
PANGASINAN,LINGAYEN,POBLACION,AVENIDA RIZAL EAST,ALONG PROVINCIAL ROAD*,RR,12000.0
PANGASINAN,LINGAYEN,POBLACION,AVENIDA RIZAL EAST,INTERIOR,RR,10000.0
PANGASINAN,LINGAYEN,POBLACION,AVENIDA RIZAL WEST,ALONG PROVINCIAL ROAD,CR,13000.0
PANGASINAN,LINGAYEN,POBLACION,AVENIDA RIZAL WEST,ALONG PROVINCIAL ROAD,RR,7000.0
PANGASINAN,LINGAYEN,POBLACION,AVENIDA RIZAL WEST,INTERIOR,RR,5420.0
PANGASINAN,LINGAYEN,POBLACION,BENGSON ST,ALONG PROVINCIAL ROAD,CR,12000.0
PANGASINAN,LINGAYEN,POBLACION,BENGSON ST,ALONG PROVINCIAL ROAD,RR,5520.0
PANGASINAN,LINGAYEN,POBLACION,BENGSON ST,INTERIOR,RR,4400.0
PANGASINAN,LINGAYEN,POBLACION,BONIFACIO ST.-NICANOR ST.*,MUNICIPAL ROAD *,CR*,12000.0
PANGASINAN,LINGAYEN,POBLACION,(Bonifacio Street),,RR,7000.0
PANGASINAN,LINGAYEN,POBLACION,BURGOS STREET*,ALONG BARANGAY ROAD*,CR*,10000.0
PANGASINAN,LINGAYEN,POBLACION,(formerly Sison Street),,RR*,7500.0
PANGASINAN,LINGAYEN,POBLACION,DON VICENTE SOLIS ST.,ALONG NATIONAL ROAD,CR,18000.0
PANGASINAN,LINGAYEN,POBLACION,DON VICENTE SOLIS ST.,ALONG NATIONAL ROAD,RR,12000.0
PANGASINAN,LINGAYEN,POBLACION,DON VICENTE SOLIS ST.,INTERIOR,RR,8890.0
PANGASINAN,LINGAYEN,POBLACION,DON VICENTE SOLIS ST.,INTERIOR,A1**,1160.0
PANGASINAN,LINGAYEN,POBLACION,DON VICENTE SOLIS ST.,INTERIOR,A6,1300.0
PANGASINAN,LINGAYEN,POBLACION,DON VICENTE SOLIS ST.,INTERIOR,A50,1000.0
PANGASINAN,LINGAYEN,POBLACION,GUILIG ST.,ALONG BARANGAY ROAD*,CR,5130.0
PANGASINAN,LINGAYEN,POBLACION,GUILIG ST.,ALONG BARANGAY ROAD*,RR,3800.0
PANGASINAN,LINGAYEN,POBLACION,GUILIG ST.,INTERIOR,RR,2500.0
PANGASINAN,LINGAYEN,POBLACION,GUILIG ST.,INTERIOR,A1**,1090.0
PANGASINAN,LINGAYEN,POBLACION,GUILIG ST.,INTERIOR,A2,1200.0
PANGASINAN,LINGAYEN,POBLACION,GUILIG ST.,INTERIOR,A50,900.0
PANGASINAN,LINGAYEN,POBLACION,HEROES STREET,ALONG BARANGAY ROAD*,CR,10000.0
PANGASINAN,LINGAYEN,POBLACION,HEROES STREET,ALONG BARANGAY ROAD*,RR,5380.0
PANGASINAN,LINGAYEN,POBLACION,HEROES STREET,INTERIOR,RR,4280.0
PANGASINAN,LINGAYEN,POBLACION,JACOBA ST. -PRIMICIAS ST.,ALONG BARANGAY ROAD*,CR,5040.0
PANGASINAN,LINGAYEN,POBLACION,JACOBA ST. -PRIMICIAS ST.,ALONG BARANGAY ROAD*,RR,3800.0
PANGASINAN,LINGAYEN,POBLACION,JACOBA ST. -PRIMICIAS ST.,ALONG BARANGAY ROAD*,A1**,1010.0
PANGASINAN,LINGAYEN,POBLACION,JACOBA ST. -PRIMICIAS ST.,ALONG BARANGAY ROAD*,A2,1500.0
PANGASINAN,LINGAYEN,POBLACION,JACOBA ST. -PRIMICIAS ST.,ALONG BARANGAY ROAD*,A50,900.0
PANGASINAN,LINGAYEN,POBLACION,JACOBA ST. -PRIMICIAS ST.,INTERIOR,RR,2500.0
PANGASINAN,LINGAYEN,POBLACION,JACOBA ST. -PRIMICIAS ST.,INTERIOR,A1**,890.0
PANGASINAN,LINGAYEN,POBLACION,JACOBA ST. -PRIMICIAS ST.,INTERIOR,A2,1200.0
PANGASINAN,LINGAYEN,POBLACION,JACOBA ST. -PRIMICIAS ST.,INTERIOR,A50,800.0
PANGASINAN,LINGAYEN,POBLACION,MARAMBA BLVD.,ALONG PROVINCIAL ROAD*,CR,9000.0
