Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,STREET/SUBDIVISION,V I C I N I T Y,CLASS,ZV/SQ.M.
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,ATLANTA STREET,7TH STREET- 8TH STREET,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,BONIFACIO DRIVE,PASIG RIVER- 11TH STREET,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,*BOSTON,11TH STREET- 15TH STREET,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,CHICAGO STREET formerly  A. DELGADO,MUELLE TACOMA- 15TH STREET,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,RAILROAD STREET,PASIG RIVER- 6TH STREET,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,*MUELLE DE SAN FRANCISCO,M DE TACOMA- 15TH STREET,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,*MUELLE TACOMA,PASIG RIVER - 6TH STREET,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,**OMAHA,7TH STREET - MUELLE  DEL RIO,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,1ST STREET,RAILROAD- MUELLE DE CODO,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,2ND STREET,RAILROAD- BASECO,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,3RD STREET,RAILROAD- MUELLE DE CODO,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,4TH STREET,RAILROAD- MUELLE DE CODO,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,5TH STREET,OMAHA- CHICAGO formerly A.DELGADO,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,6TH STREET,7TH STREET-CHICAGO formerly A.DELGADO,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,7TH STREET,RAILROAD STREET- MUELLE DE TACOMA,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,8TH STREET,RAILROAD STREET- MUELLE DE TACOMA,CR,90100.0
NATIONAL CAPITAL REGION (NCR),"INTRAMUROS-ERMITA-MALATE-PORT AREA, MANILA",649ZONE:  68,* 9TH STREET,RAILROAD- CHICAGO formerly A.DELGADO,CR,90100.0
