Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
LANAO DEL SUR,MARAWI CITY,AMBOLONG,,,CLASSIFICATION,
LANAO DEL SUR,MARAWI CITY,AMBOLONG,BARANGAY ROAD,ALONG BARANGAY ROAD*,X**,1000.0
LANAO DEL SUR,MARAWI CITY,AMBOLONG,BARANGAY ROAD,ALONG BARANGAY ROAD*,RR,800.0
LANAO DEL SUR,MARAWI CITY,AMBOLONG,BARANGAY ROAD,INTERIOR,RR,700.0
LANAO DEL SUR,MARAWI CITY,AMBOLONG,BARANGAY ROAD,INTERIOR,A4,***
LANAO DEL SUR,MARAWI CITY,AMBOLONG,BARANGAY ROAD,INTERIOR,A16,80.0
LANAO DEL SUR,MARAWI CITY,AMBOLONG,BARANGAY ROAD,INTERIOR,A50,55.0
LANAO DEL SUR,MARAWI CITY,AMBOLONG,ALL OTHER STREETS,ALONG THE ROAD *,RR,700.0
LANAO DEL SUR,MARAWI CITY,AMBOLONG,ALL OTHER STREETS,INTERIOR *,RR,600.0
LANAO DEL SUR,MARAWI CITY,AMBOLONG,ALL OTHER STREETS,INTERIOR *,A16,60.0
LANAO DEL SUR,MARAWI CITY,AMBOLONG,ALL OTHER STREETS,INTERIOR *,A50,50.0
LANAO DEL SUR,MARAWI CITY,AMBOLONG,CITY ROAD,,RR,***
LANAO DEL SUR,MARAWI CITY,AMITO MARANTAO,,,CLASSIFICATION,
LANAO DEL SUR,MARAWI CITY,AMITO MARANTAO,BORIONGAN ST. (CITY ROAD),"TRAVERSING BACOLOD CHICO, TOROS, LUMBACA TOROS, TUCA, DAYAWAN, AMITO AND  POONA MARANTAO *",X**,2500.0
LANAO DEL SUR,MARAWI CITY,AMITO MARANTAO,BORIONGAN ST. (CITY ROAD),"TRAVERSING BACOLOD CHICO, TOROS, LUMBACA TOROS, TUCA, DAYAWAN, AMITO AND  POONA MARANTAO *",RR,1500.0
LANAO DEL SUR,MARAWI CITY,AMITO MARANTAO,BARANGAY ROAD,ALONG BARANGAY ROAD  *,RR,800.0
LANAO DEL SUR,MARAWI CITY,AMITO MARANTAO,BARANGAY ROAD,INTERIOR,RR,700.0
LANAO DEL SUR,MARAWI CITY,AMITO MARANTAO,BARANGAY ROAD,INTERIOR,A4,***
LANAO DEL SUR,MARAWI CITY,AMITO MARANTAO,BARANGAY ROAD,INTERIOR,A16,80.0
LANAO DEL SUR,MARAWI CITY,AMITO MARANTAO,BARANGAY ROAD,INTERIOR,A50,55.0
LANAO DEL SUR,MARAWI CITY,AMITO MARANTAO,ALL OTHER STREETS,ALONG THE ROAD  *,RR,700.0
LANAO DEL SUR,MARAWI CITY,AMITO MARANTAO,ALL OTHER STREETS,INTERIOR *,RR**,600.0
LANAO DEL SUR,MARAWI CITY,AMITO MARANTAO,ALL OTHER STREETS,INTERIOR *,A16**,60.0
LANAO DEL SUR,MARAWI CITY,AMITO MARANTAO,ALL OTHER STREETS,INTERIOR *,A50**,50.0
LANAO DEL SUR,MARAWI CITY,BACOLOD CHICO,ALL OTHER STREETS,None,CLASSIFICATION,
LANAO DEL SUR,MARAWI CITY,BACOLOD CHICO,BORIONGAN ST. (CITY ROAD),"TRAVERSING BACOLOD CHICO, TOROS, LUMBACA TOROS, TUCA, DAYAWAN, AMITO AND  POONA MARANTAO *",X**,2500.0
LANAO DEL SUR,MARAWI CITY,BACOLOD CHICO,BORIONGAN ST. (CITY ROAD),"TRAVERSING BACOLOD CHICO, TOROS, LUMBACA TOROS, TUCA, DAYAWAN, AMITO AND  POONA MARANTAO *",RR,1500.0
LANAO DEL SUR,MARAWI CITY,BACOLOD CHICO,BARANGAY ROAD,ALONG BARANGAY ROAD  *,RR,1000.0
LANAO DEL SUR,MARAWI CITY,BACOLOD CHICO,BARANGAY ROAD,INTERIOR,RR,700.0
LANAO DEL SUR,MARAWI CITY,BACOLOD CHICO,BARANGAY ROAD,INTERIOR,A4,***
LANAO DEL SUR,MARAWI CITY,BACOLOD CHICO,BARANGAY ROAD,INTERIOR,A16,60.0
LANAO DEL SUR,MARAWI CITY,BACOLOD CHICO,BARANGAY ROAD,INTERIOR,A50,50.0
LANAO DEL SUR,MARAWI CITY,BACOLOD CHICO,ALL OTHER STREETS,ALONG THE ROAD *,RR,700.0
LANAO DEL SUR,MARAWI CITY,BACOLOD CHICO,ALL OTHER STREETS,INTERIOR *,RR**,600.0
LANAO DEL SUR,MARAWI CITY,BACOLOD CHICO,ALL OTHER STREETS,INTERIOR *,A16**,60.0
LANAO DEL SUR,MARAWI CITY,BACOLOD CHICO,ALL OTHER STREETS,INTERIOR *,A50**,50.0
LANAO DEL SUR,MARAWI CITY,BANGA,,,CLASSIFICATION,
LANAO DEL SUR,MARAWI CITY,BANGA,BARANGAY ROAD,ALONG BARANGAY THE ROAD  *,X**,1000.0
LANAO DEL SUR,MARAWI CITY,BANGA,BARANGAY ROAD,ALONG BARANGAY THE ROAD  *,RR,800.0
LANAO DEL SUR,MARAWI CITY,BANGA,BARANGAY ROAD,INTERIOR,RR,700.0
LANAO DEL SUR,MARAWI CITY,BANGA,BARANGAY ROAD,INTERIOR,A4,***
LANAO DEL SUR,MARAWI CITY,BANGA,BARANGAY ROAD,INTERIOR,A16,60.0
LANAO DEL SUR,MARAWI CITY,BANGA,BARANGAY ROAD,INTERIOR,A50,50.0
LANAO DEL SUR,MARAWI CITY,BANGA,ALL OTHER STREETS,ALONG THE ROAD *,RR,600.0
LANAO DEL SUR,MARAWI CITY,BANGA,ALL OTHER STREETS,INTERIOR  *,RR**,500.0
LANAO DEL SUR,MARAWI CITY,BANGA,ALL OTHER STREETS,INTERIOR  *,A16**,60.0
LANAO DEL SUR,MARAWI CITY,BANGA,ALL OTHER STREETS,INTERIOR  *,A50**,50.0
LANAO DEL SUR,MARAWI CITY,BANGA,CITY ROAD,,RR,***
LANAO DEL SUR,MARAWI CITY,BANGCO,CITY ROAD,,CLASSIFICATION,
LANAO DEL SUR,MARAWI CITY,BANGCO,BARANGAY ROAD,ALONG BARANGAY ROAD  *,X**,1000.0
LANAO DEL SUR,MARAWI CITY,BANGCO,BARANGAY ROAD,ALONG BARANGAY ROAD  *,RR,800.0
LANAO DEL SUR,MARAWI CITY,BANGCO,BARANGAY ROAD,INTERIOR,RR,700.0
LANAO DEL SUR,MARAWI CITY,BANGCO,BARANGAY ROAD,INTERIOR,A4,***
LANAO DEL SUR,MARAWI CITY,BANGCO,BARANGAY ROAD,INTERIOR,A16,80.0
LANAO DEL SUR,MARAWI CITY,BANGCO,BARANGAY ROAD,INTERIOR,A50,55.0
LANAO DEL SUR,MARAWI CITY,BANGCO,ALL OTHER STREET,ALONG THE ROAD *,RR,600.0
LANAO DEL SUR,MARAWI CITY,BANGCO,ALL OTHER STREET,INTERIOR   *,RR**,500.0
LANAO DEL SUR,MARAWI CITY,BANGCO,ALL OTHER STREET,INTERIOR   *,A16**,60.0
LANAO DEL SUR,MARAWI CITY,BANGCO,ALL OTHER STREET,INTERIOR   *,A50**,50.0
LANAO DEL SUR,MARAWI CITY,BANGCO,CITY ROAD,,RR,***
LANAO DEL SUR,MARAWI CITY,BANGGOLO,CITY ROAD,,CLASSIFICATION,
LANAO DEL SUR,MARAWI CITY,BANGGOLO,QUEZON AVE.,OLD BRIDGE-MENOR ST.,CR,15000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,QUEZON AVE.,MENOR ST-IBANGO ST.,CR,*
LANAO DEL SUR,MARAWI CITY,BANGGOLO,MENOR ST.,QUEZON AVE-OSMEÑA ST.,CR,12000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,MENOR ST.,QUEZON AVE-OSMEÑA ST.,X**,12000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,MENOR ST.,FROM GOMISA AVENUE TO SEN. AHMAD DOMOCAO ALONTO SR. ***,CR,12000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,MENOR ST.,OSMEÑA ST-ROXAS ST(MIC),RR,10000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,PEREZ ST.,A.MANABILANG-PACASUM ST.,CR,12000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,PACASUM ST.,RAYA MADAYA-OSMEÑA ST.,CR,12000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,PACASUM ST.,MENOR ST-IBANGO ST. ***,CR,10000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,PACASUM ST.,FROM IBANGO ST. TO SEN. AHMAD DOMOCAO ALONTO SR. ST. ***,CR,6000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,IBANGO ST.,PEREZ ST-OSMEÑA ST.,CR,10000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,IBANGO ST.,OSMEÑA ST-ROXAS ST.,RR,*
LANAO DEL SUR,MARAWI CITY,BANGGOLO,CABILI AVE.,QUEZON AVE-OSMEÑA ST.,CR,*
LANAO DEL SUR,MARAWI CITY,BANGGOLO,CABILI AVE.,MERCADO PROPER,CR,*
LANAO DEL SUR,MARAWI CITY,BANGGOLO,CABILI AVE.,OSMENA ST-ROXAS ST,RR,8000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,CABILI AVE.,ROXAS ST-QUIRINO ST,RR,6000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,OSMEÑA ST.,CABILI AVE-MENOR ST.,RR,8000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,OSMEÑA ST.,MENOR ST-IBANGO ST.,RR,6000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,SALVADOR ST.,SABALA AMANAO-OSMEÑA ST.,CR,7000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,GOMISA AVENUE (QUEZON AVENUE) ****,FROM BAYABAO BRIDGE (OLD AGUS BRIDGE)  NEAR JUDGE LUIS MANTA BUILDING TO SEN. ALAUYA ALONTO AVENUE (PUGA-AN NATIONAL HIGHWAY),CR,6000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,IBANGO STREET (PEREZ STREET) ****,FROM AMAI MANABILANG STREET CORNER JPI TO SEN. ALAUYA ALONTO AVENUE NEAR CITY JAIL,CR,6000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,SEN AHMAD DOMOCAO ALONTO SR. ST. (OSMENA STREET) ****,FROM MAKALILAY STREET TO SEN. ALAUYA ALONTO AVENUE,CR,6000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,AMAI MANABILANG STREET****,FROM GOMISA AVENUE TO AMAI MANABILANG STREET EXTENSION,CR,6000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,BANGGOLO QUADRANGLE/PLAZA CABILI****,ALL LOTS SURROUNDING THE PLAZA,CR,6000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,ALA MAPUN STREET (FORMERLY ALA ST.)  ****,FROM OLD MERCADO TO SULTAN OMAR DIANALAN BOULEVARD (MARCOS BOULEVARD) TO DR. YUSOPH ABBAS HOSPITAL AT DAGUDUBAN,RR,6000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,LOPEZ ST (AMPUAN ST),OSMENA ST-ROXAS ST,RR,5000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,LOPEZ ST (AMPUAN ST),ROXAS ST-QUIRINO ST.,RR,*
LANAO DEL SUR,MARAWI CITY,BANGGOLO,QUIRINO ST.,CABILI AVE-IBANGO ST.,RR,5000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,ROXAS ST.,CABILI AVE-IBANGO ST.,RR,5000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,CONG. GUNDARANGIN ST./SULTAN KUDARAT STREET AND RAYA MADAYA I****,FROM AMAI MANABILANG STREET JUNCTION GOING UP TO MARAWI CAPITOL COLLEGE (MCC),RR,4000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,CONG. GUNDARANGIN ST./SULTAN KUDARAT STREET AND RAYA MADAYA I****,ROXAS ST-QUIRINO ST (2),RR,4000.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,ALL OTHER STREETS,ALONG THE ROAD,RR,3500.0
LANAO DEL SUR,MARAWI CITY,BANGGOLO,ALL OTHER STREETS,INTERIOR,RR,3000.0
LANAO DEL SUR,MARAWI CITY,BANGON,ALL OTHER STREETS,None,CLASSIFICATION,
LANAO DEL SUR,MARAWI CITY,BANGON,NATIONAL HIGHWAY,BUADI SACAYO (GREEN)-BARRIO FORT*,CR**,8000.0
LANAO DEL SUR,MARAWI CITY,BANGON,NATIONAL HIGHWAY,BUADI SACAYO (GREEN)-BARRIO FORT*,RR,6500.0
LANAO DEL SUR,MARAWI CITY,BANGON,CITY ROAD,INTERSECTION OF BUADI SACAYO (GREEN) AND INTERSECTION OF BARRIO FORT*,CR**,7500.0
LANAO DEL SUR,MARAWI CITY,BANGON,CITY ROAD,INTERSECTION OF BUADI SACAYO (GREEN) AND INTERSECTION OF BARRIO FORT*,RR,5000.0
LANAO DEL SUR,MARAWI CITY,BANGON,ABDULRAHMAN BIN AUF ST./SARIMANOK ROAD  ***,FROM OGA GASOLINE STATION TO DATU A KADER STREET NEAR NATIONAL FOOD AUTHORITY (NFA) BUILDING,CR,7000.0
LANAO DEL SUR,MARAWI CITY,BANGON,ABDULRAHMAN BIN AUF ST./SARIMANOK ROAD  ***,FROM OGA GASOLINE STATION TO DATU A KADER STREET NEAR NATIONAL FOOD AUTHORITY (NFA) BUILDING,X,6000.0
LANAO DEL SUR,MARAWI CITY,BANGON,SUMNDAD STREET  ***,FROM JUNCTION OF ABDULRAHMAN BIN AUF ST. TO BUADISACAYO STREET,RR,5000.0
LANAO DEL SUR,MARAWI CITY,BANGON,FROM TUBACAN ST. TOWARDS BACOLOD CHICO DIRECTION ***,BUADI SACAYO STREET/BANGON ROAD,RR,5000.0
LANAO DEL SUR,MARAWI CITY,BANGON,DATU COSINGAN STREET/DATU DIRON ROAD-BANGON ***,FROM LUKSA DATU ST. TO SUMNDAD STREET,RR,5000.0
LANAO DEL SUR,MARAWI CITY,BANGON,BARANGAY ROAD,ALONG BARANGAY ROAD,RR,4500.0
LANAO DEL SUR,MARAWI CITY,BANGON,BARANGAY ROAD,INTERIOR,RR,3800.0
LANAO DEL SUR,MARAWI CITY,BANGON,ALL OTHER STREETS,ALONG THE ROAD *,RR,4000.0
LANAO DEL SUR,MARAWI CITY,BANGON,ALL OTHER STREETS,INTERIOR *,RR,3500.0
LANAO DEL SUR,MARAWI CITY,BASAK MALUTLUT,,,CLASSIFICATION,
LANAO DEL SUR,MARAWI CITY,BASAK MALUTLUT,AMAI PAKPAK AVENUE/NATIONAL HIGHWAY-MARANTAO DIRECTION *,FROM LASURECO SUB-STATION PASSING BY APGH TO INJUNCTION OF MSU MAIN ENTRANCE ROAD,CR,5000.0
LANAO DEL SUR,MARAWI CITY,BASAK MALUTLUT,AMAI PAKPAK AVENUE/NATIONAL HIGHWAY-MARANTAO DIRECTION *,FROM LASURECO SUB-STATION PASSING BY APGH TO INJUNCTION OF MSU MAIN ENTRANCE ROAD,X,5000.0
LANAO DEL SUR,MARAWI CITY,BASAK MALUTLUT,NATIONAL HIGHWAY,"AMAI PAKPAK AVENUE (FROM SARIMANOK INTERSECTION GOING TO THE DIRECTION OF THE MUNICIPALITY OF MARANTAO, LANAO DEL SUR) **",CR***,4000.0
