Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,GAERLAN ST,SEC 13 OF TAX MAP,CR,31200.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,GAERLAN ST,SEC 13 OF TAX MAP,RR,22200.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,PABAYO ST,,CR,31200.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,PABAYO ST,,RR,22200.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,RIZAL ST,,CR,28900.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,RIZAL ST,,RR,21800.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,VELEZ ST.,,CR,28000.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,VELEZ ST.,,RR,22200.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,SAN AGUSTIN ST,,CR,24800.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,SAN AGUSTIN ST,,RR,16300.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,TIANO BROS. ST,,CR,23000.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,TIANO BROS. ST,,RR,16700.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,FERNANDEZ ST. (formerly Dolores St.),,CR,20600.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,1,FERNANDEZ ST. (formerly Dolores St.),,RR,16200.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,A. VELEZ ST,,CR,46700.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,A. VELEZ ST,,RR,34900.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,CAPISTRANO ST,,CR,46700.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,CAPISTRANO ST,,RR,35300.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,J. HAYES ST,SEC. 13 OF TAX MAP,CR,48800.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,J. HAYES ST,SEC. 13 OF TAX MAP,RR,34900.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,JUSTO RAMONAL ST (J.GAERLAN),,CR,30200.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,JUSTO RAMONAL ST (J.GAERLAN),,RR,23300.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,PABAYO ST,,CR,30200.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,PABAYO ST,,RR,23300.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,RIZAL ST,,CR,34700.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,RIZAL ST,,RR,29100.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,ALONG TIANO BROS. TO HAYES,,CR,35200.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,2.0,ALONG TIANO BROS. TO HAYES,,RR,29100.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,3,CORRALES ST,,CR,52400.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,3,CORRALES ST,,RR,43600.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,3,FERNANDEZ (formerly Dolores St.),,CR,18100.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,3,FERNANDEZ (formerly Dolores St.),,RR,15200.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,3,GAERLAN ST.,,CR,29300.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,3,GAERLAN ST.,,RR,23300.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,3,J. HAYES,,CR,44100.0
MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,3,J. HAYES,,RR,35300.0
