Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
CEBU,CEBU CITY,APAS,FIRST LAPU-LAPU ST,,RR,46250.0
CEBU,CEBU CITY,APAS,GOV. CUENCO AVE,JUAN LUNA-MAHIGA BRIDGE,CR,95000.0
CEBU,CEBU CITY,APAS,GOV. CUENCO AVE,JUAN LUNA-MAHIGA BRIDGE,RR,73500.0
CEBU,CEBU CITY,APAS,ROAD TO CAMP LAPULAPU,,CR,48750.0
CEBU,CEBU CITY,APAS,ROAD TO CAMP LAPULAPU,,RR,39500.0
CEBU,CEBU CITY,APAS,SAN ANTONIO VILL I,,RR,37500.0
CEBU,CEBU CITY,APAS,SAN ANTONIO VILL II,,RR,37500.0
CEBU,CEBU CITY,APAS,SAN MIGUEL ST,,CR,37300.0
CEBU,CEBU CITY,APAS,SAN MIGUEL ST,,RR,28250.0
CEBU,CEBU CITY,APAS,ST. JAMES ST,,CR,37300.0
CEBU,CEBU CITY,APAS,ST. JAMES ST,,RR,28250.0
CEBU,CEBU CITY,APAS,ST LAURENCE ST,,CR,37300.0
CEBU,CEBU CITY,APAS,ST LAURENCE ST,,RR,28250.0
CEBU,CEBU CITY,APAS,ST. LAURENCE EXT,SITIO UCMA-ECIMHA,RR,37300.0
CEBU,CEBU CITY,APAS,STEPHENSON,,CR,37300.0
CEBU,CEBU CITY,APAS,STEPHENSON,,RR,28250.0
CEBU,CEBU CITY,APAS,IST ST,,CR,37300.0
CEBU,CEBU CITY,APAS,IST ST,,RR,28250.0
CEBU,CEBU CITY,APAS,2ND ST,,RR,28800.0
CEBU,CEBU CITY,APAS,3RD ST,,RR,28800.0
CEBU,CEBU CITY,APAS,4TH ST,,RR,29075.0
CEBU,CEBU CITY,APAS,SITIO PANABANG,,RR,28387.5
CEBU,CEBU CITY,APAS,SITIO MAHAYAHAY,,RR,23725.0
CEBU,CEBU CITY,APAS,SITIO CALBARYO,,RR,23725.0
CEBU,CEBU CITY,APAS,SITIO PLAZA,,RR,23725.0
CEBU,CEBU CITY,APAS,SITIO BACA,,RR,28250.0
CEBU,CEBU CITY,APAS,ALL OTHER STREETS,,CR,28250.0
CEBU,CEBU CITY,APAS,ALL OTHER STREETS,None,RR,23375.0
CEBU,CEBU CITY,APAS,AMORES SUBDIVISION,,RR,42375.0
CEBU,CEBU CITY,APAS,PASTRANO SUBD,,RR,37850.0
CEBU,CEBU CITY,APAS,ALL OTHER SUBDIVISIONS,ADJ TO M VILLA RES,RR,37500.0
CEBU,CEBU CITY,APAS,AVIDA TOWERS  1 & 2 IT PARK,"I. VILLA ST., IT PARK",RC,117500.0
CEBU,CEBU CITY,APAS,AVIDA TOWERS  1 & 2 IT PARK,"I. VILLA ST., IT PARK",PS,80250.0
CEBU,CEBU CITY,APAS,ASIA PRIMIER IT PARK,JM DEL MAR,CC,134000.0
CEBU,CEBU CITY,APAS,ASIA PRIMIER IT PARK,JM DEL MAR,RC,125550.0
CEBU,CEBU CITY,APAS,ASIA PRIMIER IT PARK,JM DEL MAR,PS,80250.0
CEBU,CEBU CITY,APAS,PARK CENTRALE,JOSE MARIA DEL MAR ST.-IT PARK,CC,134000.0
CEBU,CEBU CITY,APAS,38 PARK AVENUE,IT PARK,CC*,219500.0
CEBU,CEBU CITY,APAS,38 PARK AVENUE,IT PARK,RC*,185000.0
CEBU,CEBU CITY,APAS,38 PARK AVENUE,IT PARK,PS*,112000.0
CEBU,CEBU CITY,APAS,AVIDA RIALA,JOSE MARIA DEL MAR ST. IT PARK,CC*,205000.0
CEBU,CEBU CITY,APAS,AVIDA RIALA,JOSE MARIA DEL MAR ST. IT PARK,RC*,173000.0
CEBU,CEBU CITY,APAS,AVIDA RIALA,JOSE MARIA DEL MAR ST. IT PARK,PS*,113500.0
CEBU,CEBU CITY,APAS,BE RESIDENCES,ST. LAWRENCE ST.,CC*,167500.0
CEBU,CEBU CITY,APAS,BE RESIDENCES,ST. LAWRENCE ST.,RC*,141500.0
CEBU,CEBU CITY,APAS,BE RESIDENCES,ST. LAWRENCE ST.,PS*,86500.0
CEBU,CEBU CITY,APAS,BLOQ RESIDENCES LAHUG,"ST. LAWRENCE ST., LA GUARDIA EXT.",RC*,111000.0
CEBU,CEBU CITY,APAS,BLOQ RESIDENCES LAHUG,"ST. LAWRENCE ST., LA GUARDIA EXT.",PS*,77500.0
CEBU,CEBU CITY,APAS,CALYX CENTRE,IT PARK,CC****,167500.0
CEBU,CEBU CITY,APAS,CALYX CENTRE,IT PARK,RC****,142500.0
CEBU,CEBU CITY,APAS,CALYX CENTRE,IT PARK,PS****,85000.0
CEBU,CEBU CITY,APAS,"CITY LIGHTS 1,2,3,&4",NIVEL HILLS,RC****,122500.0
CEBU,CEBU CITY,APAS,"CITY LIGHTS 1,2,3,&4",NIVEL HILLS,PS****,90000.0
CEBU,CEBU CITY,APAS,LA GUARDIA FLATS,SALINAS DRIVE,RC****,117500.0
CEBU,CEBU CITY,APAS,LA GUARDIA FLATS,SALINAS DRIVE,PS****,77500.0
CEBU,CEBU CITY,APAS,LE MENDA RESIDENCES NIVEL HILLS,NIVEL HILLS,CC*,138000.0
CEBU,CEBU CITY,APAS,LE MENDA RESIDENCES NIVEL HILLS,NIVEL HILLS,RC*,118500.0
CEBU,CEBU CITY,APAS,LE MENDA RESIDENCES NIVEL HILLS,NIVEL HILLS,PS*,74000.0
CEBU,CEBU CITY,APAS,MARCO POLO RESIDENCES,NIVEL HILLS,RC*****,142250.0
CEBU,CEBU CITY,APAS,MARCO POLO RESIDENCES,NIVEL HILLS,PS*****,85000.0
CEBU,CEBU CITY,APAS,MIVELA GARDEN RESIDENCES,168 MONTEBELLO ROAD,CC*,151500.0
CEBU,CEBU CITY,APAS,MIVELA GARDEN RESIDENCES,168 MONTEBELLO ROAD,RC*,130000.0
CEBU,CEBU CITY,APAS,MIVELA GARDEN RESIDENCES,168 MONTEBELLO ROAD,PS*,79500.0
CEBU,CEBU CITY,APAS,PRIMEWORLD POINTE,FIRST ST. LA GUARDIA,CC*,161000.0
CEBU,CEBU CITY,APAS,PRIMEWORLD POINTE,FIRST ST. LA GUARDIA,RC*,137500.0
CEBU,CEBU CITY,APAS,PRIMEWORLD POINTE,FIRST ST. LA GUARDIA,PS*,85500.0
CEBU,CEBU CITY,APAS,RESIDENCIA EDADES,LA GUARDIA-SALINAS DRIVE,RC*,117500.0
CEBU,CEBU CITY,APAS,RESIDENCIA EDADES,LA GUARDIA-SALINAS DRIVE,PS*,77500.0
CEBU,CEBU CITY,APAS,ALL OTHER CONDOMINIUMS,,CC,125000.0
CEBU,CEBU CITY,APAS,ALL OTHER CONDOMINIUMS,None,RC,110000.0
CEBU,CEBU CITY,APAS,ALL OTHER CONDOMINIUMS,None,PS,76500.0
CEBU,CEBU CITY,BANILAD,A.S. FORTUNA formerly  A. Bonifacio St.,GOV. CUENCO AVE-MANDAUE BDRY,CR,95000.0
CEBU,CEBU CITY,BANILAD,A.S. FORTUNA formerly  A. Bonifacio St.,GOV. CUENCO AVE-MANDAUE BDRY,RR,71000.0
CEBU,CEBU CITY,BANILAD,GOV. M. CUENCO AVE,MAHIGA UNIV-SAN CARLOS,CR,92500.0
CEBU,CEBU CITY,BANILAD,ALL OTHER AREAS,,RR,21500.0
CEBU,CEBU CITY,BANILAD,DONA RITA,,RR,32500.0
CEBU,CEBU CITY,BANILAD,EL DORADO VILL/DORADO I VILL,,RR,27500.0
CEBU,CEBU CITY,BANILAD,HOLY FAMILY,NEAR STO NINO,RR,25000.0
CEBU,CEBU CITY,BANILAD,HOLY FAMILY,NEAR EL DORADO,RR,25000.0
CEBU,CEBU CITY,BANILAD,M LUISA P1 EULALIA,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P1 LUIS,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P1 MELISSA,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P1 P ANANIAL,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P1 P EMILIO,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P1 P JOHN,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P1 P LUCY,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P1 P MARIA,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P1 MIGUEL,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P1 ROSEBUD,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P2 MARIANO,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P2 DON SERGIO,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P1 ANNABELLE,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA P2 P STEPHANY,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH II,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH III,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH IV,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH V,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH VI,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH VII,,RR,41500.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH VIII,HILLTOP,RR,38750.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH VIII,VALLEY,RR,33500.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH VIII,CLIFF,RR,28250.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH IX,HILLTOP,RR,38750.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH IX,VALLEY,RR,33500.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH X,HILLTOP,RR,38750.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH X,VALLEY,RR,33500.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH XI,VALLEY,RR,33500.0
CEBU,CEBU CITY,BANILAD,M LUISA ESTATE PARK PH XI,CLIFF,RR,28250.0
CEBU,CEBU CITY,BANILAD,ROAD M LUISA EST PARK,MAIN ROAD,CR,52500.0
CEBU,CEBU CITY,BANILAD,ROAD M LUISA EST PARK,INTERIOR,RR,31000.0
CEBU,CEBU CITY,BANILAD,STO NINO VILLAGE,,RR,31250.0
CEBU,CEBU CITY,BANILAD,ALL OTHER SUBDIVISIONS,,RR*,17500.0
CEBU,CEBU CITY,BANILAD,THE REGENCY CREST,"PASEO SATURNINO, MA. LUISA ROAD",RC,67500.0
CEBU,CEBU CITY,BANILAD,THE REGENCY CREST,"PASEO SATURNINO, MA. LUISA ROAD",PS,45000.0
CEBU,CEBU CITY,BANILAD,ALL OTHER CONDOMINIUMS,,CC,134000.0
CEBU,CEBU CITY,BANILAD,ALL OTHER CONDOMINIUMS,None,RC,112500.0
CEBU,CEBU CITY,BANILAD,ALL OTHER CONDOMINIUMS,None,PS,69500.0
CEBU,CEBU CITY,BINALIW,ALONG THE ROAD ( ALL STREETS),BRGY. ROAD,RR*,3500.0
CEBU,CEBU CITY,BINALIW,ALONG THE ROAD ( ALL STREETS),BRGY. ROAD,A50*,2500.0
CEBU,CEBU CITY,BINALIW,ALL OTHER AREAS,INTERIOR LOT,RR,2000.0
CEBU,CEBU CITY,BINALIW,ALL OTHER AREAS,INTERIOR LOT,A50,1000.0
CEBU,CEBU CITY,BINALIW,MAC-V SUBD.,,RR,8200.0
CEBU,CEBU CITY,BINALIW,ARMVILLE SUBD,,RR,8200.0
