Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,BOTOCAN ROAD,NAWASA,RR,77000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,BIGNAY ST.,LANGKA-PAJO,RR,67000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,GARCIA ST.,XAVIERVILLE PH  III,RR,79000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,M. JHOCSON ST.,XAVIERVILLE PH  III,RR,79000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,KAMIAS RD.,ANONAS,RR,85000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,KAMIAS RD.,ANONAS,CR,114000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,LANGKA ST.,KAMIAS,RR,79000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,LANGKA ST.,KAMIAS,CR,105000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,LAUREL ST.,XAVIERVILLE PH  III,RR,79000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,MACAPAGAL ST.,XAVIERVILLE PH  III,RR,90000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,MAGINHAWA ST.,MAKADIOS-MAPAGKUMBABA,RR,100000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,MAGINHAWA ST.,MAKADIOS-MAPAGKUMBABA,CR,125000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,MAGSAYSAY ST.,XAVIERVILLE PH  III,RR,90000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,MAKADIOS ST.,MAGINHAWA,RR,79000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,MAKADIOS ST.,MAGINHAWA,CR,103000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,MAPAGKUMBABA ST.,MAGINHAWA,GL,85000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,OSMENA ST.,XAVIERVILLE PH  III,RR,79000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,QUEZON ST.,XAVIERVILLE PH  III,RR,79000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,QUIRINO ST.,XAVIERVILLE PH  III,RR,79000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,ROSA  ALVERO ST.,XAVIERVILLE PH  III,RR,79000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,ROXAS ST.,XAVIERVILLE PH  III,RR,79000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,T. EVANGELISTA ST.,XAVIERVILLE AVE.,RR,79000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,XAVIERVILLE AVENUE,M. JHOCSON-PAJO,RR,103000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,XAVIERVILLE AVENUE,M. JHOCSON-PAJO,CR,118000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,XAVIERVILLE PH III,XAVIERVILLE AVE.,RR,79000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,ALL OTHER STREETS,,GL,77000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,ALL OTHER STREETS,None,RR,65000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,ALL OTHER STREETS,None,CR,102000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,"ANTIPOLO PROPERTIES, INC.",V-LUNA EXTENSION,RC,120000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,"ANTIPOLO PROPERTIES, INC.",V-LUNA EXTENSION,PS,85000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,ALL OTHER CONDOMINIUMS,,RC,119000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,ALL OTHER CONDOMINIUMS,None,CC,144000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,ALL OTHER CONDOMINIUMS,None,PS,84000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,ALL OTHER TOWNHOUSES,None,RC,100000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,ALL OTHER TOWNHOUSES,None,CC,122000.0
METRO MANILA,"SOUTH,  QUEZON CITY",BOTOCAN,ALL OTHER TOWNHOUSES,None,PS,71000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,AGHAM/BIR ROAD,QUEZON AVE.-EAST AVE.,GL,99000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,ELIPTICAL CIRCLE,EAST AVE.-KALAYAAN,GL,76000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,ELIPTICAL CIRCLE,EAST AVE.-KALAYAAN,X,78000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,EAST AVENUE,MATAPANG-E. CIRCLE,CR,142000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,EAST AVENUE,MATAPANG-E. CIRCLE,GL,109000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,EAST AVENUE,MATAPANG-E. CIRCLE,X,113000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,KALAYAAN AVENUE,MAPARAAN-E. CIRCLE,RR,110000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,KALAYAAN AVENUE,MAPARAAN-E. CIRCLE,CR,120000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MAARALIN ST.,MATATAG-MASIKAP EXT,RR,46000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MAARALIN ST.,MATATAG-MASIKAP EXT,CR,59000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MABUHAY ST.,MATATAG-MASIKAP EXT,RR,46000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MABUHAY ST.,MATATAG-MASIKAP EXT,CR,59000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MAGINOO ST.,MATALINO-MAPARAAN,RR,46000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MAGINOO ST.,MATALINO-MAPARAAN,CR,59000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MAKATARUNGAN ST.,EAST AVE.-KALAYAAN,RR,46000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MAKATARUNGAN ST.,EAST AVE.-KALAYAAN,CR,59000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MALAKAS ST.,MATAPANG-MATALINO,RR,46000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MALAKAS ST.,MATAPANG-MATALINO,CR,65000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MALAMIG ST.,KALAYAAN,RR,46000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MALAMIG ST.,KALAYAAN,CR,59000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MALINGAP ST.,KALAYAAN,RR,46000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MALINGAP ST.,KALAYAAN,CR,59000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MAPAGBIGAY ST.,MATAPANG-MATULUNGIN,RR,46000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MAPAGBIGAY ST.,MATAPANG-MATULUNGIN,CR,59000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MAPARAAN ST.,KALAYAAN-MAGINOO,RR,46000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MAPARAAN ST.,KALAYAAN-MAGINOO,CR,59000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MARUNONG ST.,MATATAG-MASIKAP EXT,RR,46000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MARUNONG ST.,MATATAG-MASIKAP EXT,CR,59000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MASIGLA ST.,KALAYAAN-MAGINOO,RR,46000.0
METRO MANILA,"SOUTH,  QUEZON CITY",CENTRAL,MASIGLA ST.,KALAYAAN-MAGINOO,CR,59000.0
