Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
SOUTH COTABATO,KORONADAL CITY,ZONE I,ALUNAN AVE.,GENSAN DRIVE - ANTIPOLO ST.,CR,11954.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,ANTIPOLO ST.,ALUNAN AVE. - ZULUETA ST.,CR,12379.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,ANTIPOLO ST.,DATU PIANG ST. - ZULUETA ST.,CR,9874.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,ANTIPOLO ST.,ALUNAN AVE. - DATU PIANG ST.,RR,3576.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,AURORA ST.,GENSAN DRIVE - MORROW ST.,CR,6970.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,AURORA ST.,GENSAN DRIVE - MORROW ST.,RR,4065.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,BALMORES ST.,PAREDES ST. - PUROK NEW LEGANES,CR,5470.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,DATU PIANG ST.,GENSAN DRIVE - ANTIPOLO ST.,CR,6923.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,DATU PIANG ST.,GENSAN DRIVE - ANTIPOLO ST.,RR,3576.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,DATU SINSUAT ST.,GENSAN DRIVE - ANTIPOLO ST.,CR,8214.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,DATU SINSUAT ST.,GENSAN DRIVE - ANTIPOLO ST.,RR,4088.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,GENSAN DRIVE,ALUNAN AVE. - DATU SINSUAT ST.,CR,14920.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,GENSAN DRIVE,DATU PIANG ST. - DATU SINSUAT ST.,CR,9960.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,GENSAN DRIVE,DATU PIANG ST. - AURORA ST.,CR,6970.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,GENSAN DRIVE,AURORA ST. - PAREDES ST.,CR,5136.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,GENSAN DRIVE,PAREDES ST. - BRGY. MORALES BOUNDARY,CR,4636.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,MORROW ST.,DATU SINSUAT ST. - ZULUETA ST.,CR,8032.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,MORROW ST.,ZULUETA ST. - PAREDES ST.,RR,3576.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,OSMEÑA ST.,DATU SINSUAT ST. - ALUNAN AVE.,CR,10586.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,OSMEÑA ST.,DATU SINSUAT ST. - ALUNAN AVE.,RR,5209.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,OSMEÑA ST.,PAREDES ST. - DATU SINSUAT ST.,CR,8214.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,OSMEÑA ST.,PAREDES ST. - DATU SINSUAT ST.,RR,4034.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,PAREDES ST.,GENSAN DRIVE - MORROW ST.,CR,5607.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,PAREDES ST.,MORROW ST. - BALMORES ST.,CR,5607.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,PAREDES ST.,GENSAN DRIVE - BALMORES ST.,RR,3326.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,ZULUETA ST.,GENSAN DRIVE - ANTIPOLO ST.,CR,10586.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,PUROK LA TRINIDAD,VICINITY OF LEBANAN SUBD.,CR,6319.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,PUROK LA TRINIDAD,VICINITY OF LEBANAN SUBD.,RR,3326.0
SOUTH COTABATO,KORONADAL CITY,ZONE I,PUROK NEW LEGANES,NORTHEAST OF PUROK LA TRINIDAD,RR,3326.0
