Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),"JOSE LIM SR. ST., EXTN.",QUEZON AVENUE - DOÑA LUTGARDA BLANCO ST.,CR 1,17242.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),DON RUFINO ALONZO ST.,QUEZON AVENUE - DON TOMAS MARTINEZ ST.,CR 1,17242.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),S.K. PENDATUN AVENUE,QUEZON AVENUE - DOÑA LUTGARDA BLANCO ST.,CR 1,17242.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),QUEZON AVENUE,S.K. PENDATUN AVENUE - MATAMPAY BRIDGE,CR 1,14380.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),DON TOMAS MARTINEZ ST.,"S.K. PENDATUN AVENUE - JOSE LIM SR. ST., EXTN.",CR 2,12540.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),DOÑA LUTGARDA BLANCO ST.,"S.K. PENDATUN AVENUE - JOSE LIM SR. ST., EXTN.",CR 2,12540.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),S.K. PENDATUN AVENUE EXTN.,DOÑA LUTGARDA BLANCO ST. - BOUNDARY OF SECTION 02,CR 3,5931.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),S.K. PENDATUN AVENUE EXTN.,DOÑA LUTGARDA BLANCO ST. - BOUNDARY OF SECTION 02,RR 1,2773.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),S.K. PENDATUN AVENUE EXTN.,BOUNDARY OF SECTION 02 - BOUNDARY OF SECTION 03,CR 3,5931.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),S.K. PENDATUN AVENUE EXTN.,BOUNDARY OF SECTION 02 - BOUNDARY OF SECTION 03,RR 1,2383.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),S.K. PENDATUN AVENUE EXTN.,BOUNDARY OF SECTION 03 - PROPERTY OF POLYSACK,RR 4,1610.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),S.K. PENDATUN AVENUE EXTN.,PROPERTY OF POLYSACK - MATAMPAY RIVER,RR 4,1528.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),"DON RUFINO ALONZO ST.,EXTN.",DOÑA LUTGARDA BLANCO ST. - BOUNDARY OF SECTION 02,RR 3,1765.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),"DON RUFINO ALONZO ST.,EXTN.",BOUNDARY OF SECTION 02 - BOUNDARY OF MARTINEZ SUBD.,RR 4,1528.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),"DON RUFINO ALONZO ST.,EXTN.",BOUNDARY OF MARTINEZ SUBD. - BOUNDARY OF SECTION 03,RR 4,1445.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),BULIAO I & II ROAD (OLD: ABDUL RAHMAN ST.),DOÑA LUTGARDA BLANCO ST. - BOUNDARY OF SECTION 03,RR 1,2163.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),"GUIAPAL ""JOJO"" GUIANI ROAD (OLD:HADJI AMIL SALAMAT ST.)",S.K. PENDATUN AVENUE EXTN. - MATAMPAY RIVER,RR 1,5141.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),"GUIAPAL ""JOJO"" GUIANI ROAD (OLD:HADJI AMIL SALAMAT ST.)",S.K. PENDATUN AVENUE EXTN. - MATAMPAY RIVER,RR 3,1600.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),MASIGAY ROAD,S.K. PENDATUN AVENUE EXTN. - MARQUEZ ELEMENTARY SCH.,RR 4,1445.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),LUMAYON ST.,S.K. PENDATUN AVENUE EXTN. - MATAMPAY RIVER,RR 4,1445.0
MAGUINDANAO,COTABATO CITY,MB POBLACION (MOTHER BARANGAY),"PUROK ULANDANGEN, PUROK MASIGAY, PUROK LUMAYON 1 TO 5, PUROK MANTOK",BOUNDARY OF SECTION 3 - MATAMPAY RIVER,RR 4,1445.0
MAGUINDANAO,COTABATO CITY,POBLACION 1,QUEZON AVENUE,MATAMPAY RIVER - QUIRINO BRIDGE,CR 2,10972.0
MAGUINDANAO,COTABATO CITY,POBLACION 1,QUEZON AVENUE,MATAMPAY RIVER - QUIRINO BRIDGE,I,8778.0
MAGUINDANAO,COTABATO CITY,POBLACION 1,QUEZON AVENUE,MATAMPAY RIVER - QUIRINO BRIDGE,RR 1,3450.0
MAGUINDANAO,COTABATO CITY,POBLACION 1,R.S. BUAN ST.,QUEZON AVENUE - R.S. BUAN ST.,RR 3,1848.0
MAGUINDANAO,COTABATO CITY,POBLACION 1,ALL OTHER STREETS,(Interior Lots),RR 3,1600.0
MAGUINDANAO,COTABATO CITY,POBLACION 1,ALL OTHER STREETS,(Interior Lots),A4,64.0
MAGUINDANAO,COTABATO CITY,POBLACION 1,ALL OTHER STREETS,(Interior Lots),A7,16.0
MAGUINDANAO,COTABATO CITY,POBLACION 1,ALL OTHER STREETS,(Interior Lots),A23,70.0
MAGUINDANAO,COTABATO CITY,POBLACION 1,ALL OTHER STREETS,(Interior Lots),A50,11.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),DOÑA THERESA ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,CR 3,5931.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),DOÑA THERESA ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,I,4600.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),DOÑA THERESA ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,RR 1,2773.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),DOÑA PILAR ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,CR 3,5931.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),DOÑA PILAR ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,I,4600.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),DOÑA PILAR ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,RR 1,2773.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),DOÑA PILAR ST.,LUMAYON ST. - ROAD LOT ALONG BARANGAY HALL,RR 1,2637.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),SORIANO ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,CR 3,5931.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),SORIANO ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,I,4600.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),SORIANO ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,RR 1,2637.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),CHAVEZ ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,CR 3,5931.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),CHAVEZ ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,I,4600.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),CHAVEZ ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,RR 1,2637.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),DIOCESAN ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,CR 3,5931.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),DIOCESAN ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,I,4600.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),DIOCESAN ST.,FAUSTO TAMSE ROAD - A. BADOY SR. AVENUE,RR 1,2637.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),FAUSTO TAMSE ROAD,JUNCTION OF DOÑA THERESA ST - JUNCTION OFS.K. PENDATUN AVE.,CR 3,5931.0
MAGUINDANAO,COTABATO CITY,POBLACION 2 (ANACLETO BADOY SR.),FAUSTO TAMSE ROAD,JUNCTION OF DOÑA THERESA ST - JUNCTION OFS.K. PENDATUN AVE.,I,4600.0
