Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
CAMARINES NORTE,BASUD,ANGAS,ALL LOTS,,X,2400.0
CAMARINES NORTE,BASUD,ANGAS,ALL LOTS,ALONG PROVINCIAL ROAD,RR,2100.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A1,100.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A2,60.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A3,50.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A4,65.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A5,50.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A6,120.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A7,45.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A8,45.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A10,25.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A12,50.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A13,75.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A15,25.0
CAMARINES NORTE,BASUD,ANGAS,ALL LOTS,ALONG BARANGAY ROAD,RR,1700.0
CAMARINES NORTE,BASUD,ANGAS,ALL OTHER STREETS,INTERIOR,RR,1500.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A1,60.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A2,45.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A4,50.0
CAMARINES NORTE,BASUD,ANGAS,ALL AGRICULTURAL  LOTS,,A50,15.0
CAMARINES NORTE,BASUD,BACTAS,ALL LOTS,ALONG NATIONAL HIGHWAY,RR,3700.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A1,70.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A2,60.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A3,35.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A4,60.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A5,45.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A6,75.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A7,45.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A8,45.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A10,20.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A12,30.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A13,75.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A15,20.0
CAMARINES NORTE,BASUD,BACTAS,ALL LOTS,ALONG BARANGAY ROAD,RR,2500.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A1,65.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A2,55.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A3,25.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A4,60.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A5,40.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A6,75.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A7,30.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A8,30.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A10,15.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A12,30.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A13,75.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A15,15.0
CAMARINES NORTE,BASUD,BACTAS,ALL AGRICULTURAL  LOTS,,A50,10.0
CAMARINES NORTE,BASUD,BINATAGAN,ALL LOTS,ALONG BARANGAY ROAD,X,2000.0
CAMARINES NORTE,BASUD,BINATAGAN,ALL LOTS,ALONG BARANGAY ROAD,RR,1500.0
CAMARINES NORTE,BASUD,BINATAGAN,ALL AGRICULTURAL  LOTS,,A1,60.0
CAMARINES NORTE,BASUD,BINATAGAN,ALL AGRICULTURAL  LOTS,,A2,50.0
CAMARINES NORTE,BASUD,BINATAGAN,ALL AGRICULTURAL  LOTS,,A4,50.0
CAMARINES NORTE,BASUD,BINATAGAN,ALL AGRICULTURAL  LOTS,,A50,10.0
CAMARINES NORTE,BASUD,CAAYUNAN,SUNZO AGRI DEVT INC COMPOUND,,I,6000.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL LOTS,,X,3100.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL LOTS,ALONG NATIONAL HIGHWAY,RR,2400.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A1,70.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A2,60.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A3,35.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A4,60.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A5,45.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A6,75.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A7,45.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A8,45.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A10,20.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A12,30.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A13,75.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A15,20.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL LOTS,ALONG BARANGAY ROAD,RR,1500.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A1,65.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A2,55.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A3,25.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A4,60.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A5,40.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A6,75.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A7,30.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A8,30.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A10,15.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A12,30.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A13,75.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A15,15.0
CAMARINES NORTE,BASUD,CAAYUNAN,ALL AGRICULTURAL  LOTS,,A50,10.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL LOTS,,X,3000.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL LOTS,ALONG PROVINCIAL ROAD,RR,2100.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A1,65.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A2,55.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A3,25.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A4,60.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A5,40.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A6,75.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A7,30.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A8,30.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A10,15.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A12,30.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A13,75.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A15,15.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL LOTS,ALONG BARANGAY ROAD,RR,1500.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A1,60.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A2,50.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A4,50.0
CAMARINES NORTE,BASUD,GUINATUNGAN,ALL AGRICULTURAL  LOTS,,A50,10.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL LOTS,,X,3000.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL LOTS,ALONG PROVINCIAL ROAD,RR,2200.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A1,65.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A2,55.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A3,25.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A4,60.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A5,40.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A6,75.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A7,30.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A8,30.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A10,15.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A12,30.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A13,75.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A15,15.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL LOTS,ALONG BARANGAY ROAD,RR,1500.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A1,60.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A2,50.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A4,50.0
CAMARINES NORTE,BASUD,HINAMPACAN,ALL AGRICULTURAL  LOTS,,A50,10.0
CAMARINES NORTE,BASUD,LANGGA,ALL LOTS,,X,3000.0
CAMARINES NORTE,BASUD,LANGGA,ALL LOTS,ALONG NATIONAL HIGHWAY,RR,2400.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A1,70.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A2,60.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A3,35.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A4,60.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A5,45.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A6,75.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A7,45.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A8,45.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A10,20.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A12,30.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A13,75.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A15,20.0
CAMARINES NORTE,BASUD,LANGGA,ALL LOTS,ALONG BARANGAY ROAD,RR,1500.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A1,65.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A2,55.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A4,50.0
CAMARINES NORTE,BASUD,LANGGA,ALL AGRICULTURAL  LOTS,,A50,10.0
CAMARINES NORTE,BASUD,LANITON,ALL LOTS,,X,3600.0
CAMARINES NORTE,BASUD,LANITON,ALL LOTS,ALONG NATIONAL HIGHWAY,RR,2400.0
CAMARINES NORTE,BASUD,LANITON,ALL AGRICULTURAL  LOTS,,A1,70.0
CAMARINES NORTE,BASUD,LANITON,ALL AGRICULTURAL  LOTS,,A2,60.0
CAMARINES NORTE,BASUD,LANITON,ALL AGRICULTURAL  LOTS,,A3,35.0
CAMARINES NORTE,BASUD,LANITON,ALL AGRICULTURAL  LOTS,,A4,60.0
CAMARINES NORTE,BASUD,LANITON,ALL AGRICULTURAL  LOTS,,A5,45.0
