Province,City/Municipality,Barangay,Street/Subdivision,Vicinity,Classification,ZV/SQM
,,),ALL LOTS,ALONG THE ROAD,RR,445.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,RR,280.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A1,50.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A2,37.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A4,30.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A6,56.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A7,12.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A8,35.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A10,13.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A12,20.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A13,20.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A14,23.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A15,14.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A16,35.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A23,20.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A24,17.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A25,35.0
,,),ALL LOTS,ALONG THE ROAD,A31,56.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A31,42.0
,,),ALL LOTS,ALONG THE ROAD,A32,25.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A32,17.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A36,20.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A39,35.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A47,13.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A49,9.0
,,),ALL LOTS,WITHOUT ROAD ACCESS**,A50,9.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,ALONG THE ROAD,RR,445.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,RR,280.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A1,49.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A2,35.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A4,26.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A6,56.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A7,12.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A8,35.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A10,13.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A12,20.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A13,20.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A14,23.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A15,14.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A16,35.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A23,20.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A24,17.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A25,35.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,ALONG THE ROAD,A31,56.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A31,42.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,ALONG THE ROAD,A32,25.0
,SURIGAO CITY,ALEGRIA (ISLAND BARANGAY),ALL LOTS,WITHOUT ROAD ACCESS**,A32,17.0
